ComplaintID,CustomerID,ComplaintDate,Channel,ComplaintText,Category,ResolutionTime,Resolved,SatisfactionScore
4282,63,2024-12-30,Social Media,I want to return my order but the process is difficult.,Returns,55,No,1
4283,11,2023-10-10,Chat,Payment did not go through.,Payment,8,Yes,1
4284,142,2024-10-09,Email,Website is not user-friendly.,Other,47,Yes,1
4285,96,2024-04-11,Social Media,Website is not user-friendly.,Other,23,Yes,3
4286,124,2024-01-15,Chat,Website is not user-friendly.,Other,6,Yes,1
4287,93,2023-12-28,Chat,Repeated issues with the same problem.,Product Quality,6,Yes,3
4288,102,2024-03-24,Chat,My order hasn't arrived on time.,Delivery Delay,15,Yes,2
4289,98,2024-03-16,Social Media,No response to my email.,Customer Support,60,Yes,2
4290,26,2023-04-03,Chat,Website is not user-friendly.,Other,11,Yes,2
4291,197,2024-09-12,Chat,I was overcharged.,Product Quality,37,Yes,1
4292,39,2025-01-22,Chat,The support agent was rude.,Customer Support,51,Yes,2
4293,92,2025-05-16,Social Media,Received the wrong item.,Delivery Delay,69,Yes,1
4294,156,2024-02-28,Chat,I was overcharged.,Other,29,Yes,3
4295,145,2023-05-22,Social Media,Repeated issues with the same problem.,Other,40,Yes,3
4296,165,2023-10-18,Chat,My order hasn't arrived on time.,Delivery Delay,45,No,1
4297,108,2024-03-07,Social Media,My order hasn't arrived on time.,Delivery Delay,33,Yes,3
4298,155,2025-01-18,Social Media,No response to my email.,Customer Support,53,No,2
4299,76,2025-05-01,Social Media,Payment did not go through.,Payment,4,Yes,3
4300,67,2025-04-03,Social Media,Website is not user-friendly.,Product Quality,55,No,3
4301,122,2024-11-19,Chat,Refund has not been processed.,Payment,19,No,2
4302,196,2024-10-14,Social Media,I want to return my order but the process is difficult.,Returns,48,Yes,2
4303,175,2024-12-01,Chat,Repeated issues with the same problem.,Other,5,Yes,3
4304,111,2023-02-18,Chat,Received the wrong item.,Delivery Delay,34,Yes,1
4305,162,2023-10-29,Chat,My order hasn't arrived on time.,Delivery Delay,32,Yes,1
4306,18,2025-05-30,Social Media,Received the wrong item.,Delivery Delay,59,No,2
4307,35,2023-07-09,Chat,My order hasn't arrived on time.,Delivery Delay,37,Yes,3
4308,18,2023-05-16,Phone,The product quality is poor.,Product Quality,24,Yes,3
4309,198,2024-07-08,Social Media,Payment did not go through.,Payment,16,Yes,2
4310,162,2024-02-08,Phone,I was overcharged.,Customer Support,45,Yes,3
4311,161,2025-06-10,Chat,The support agent was rude.,Customer Support,71,No,2
4312,128,2025-05-14,Social Media,The product quality is poor.,Product Quality,8,Yes,3
4313,200,2024-08-24,Social Media,Tracking number doesn't work.,Delivery Delay,16,Yes,3
4314,127,2025-03-17,Phone,Website is not user-friendly.,Delivery Delay,24,Yes,3
4315,84,2023-12-07,Social Media,Tracking number doesn't work.,Delivery Delay,66,No,2
4316,43,2025-01-26,Chat,I want to return my order but the process is difficult.,Returns,61,Yes,1
4317,82,2025-08-02,Chat,Refund has not been processed.,Payment,16,Yes,2
4318,27,2024-12-04,Social Media,The support agent was rude.,Customer Support,70,No,3
4319,48,2023-11-14,Social Media,The product quality is poor.,Product Quality,4,Yes,1
4320,69,2024-09-09,Social Media,Received the wrong item.,Delivery Delay,26,Yes,1
4321,199,2023-12-29,Social Media,Received the wrong item.,Delivery Delay,37,Yes,2
4322,150,2025-04-01,Social Media,I want to return my order but the process is difficult.,Returns,40,No,1
4323,162,2024-01-17,Chat,Long waiting time for assistance.,Customer Support,73,Yes,1
4324,171,2023-08-21,Chat,My order hasn't arrived on time.,Delivery Delay,38,Yes,1
4325,116,2025-02-15,Social Media,Long waiting time for assistance.,Customer Support,90,Yes,3
4326,124,2023-12-10,Social Media,Received the wrong item.,Delivery Delay,20,Yes,3
4327,16,2024-07-02,Chat,I was overcharged.,Returns,57,Yes,2
4328,126,2025-03-27,Chat,Website is not user-friendly.,Payment,35,No,2
4329,14,2024-07-06,Social Media,Refund has not been processed.,Payment,12,Yes,2
4330,39,2024-06-12,Social Media,Long waiting time for assistance.,Customer Support,74,Yes,3
4331,199,2025-05-05,Social Media,Long waiting time for assistance.,Customer Support,79,Yes,2
4332,108,2025-02-27,Chat,Payment did not go through.,Payment,2,No,2
4333,12,2025-03-29,Chat,Website is not user-friendly.,Other,28,Yes,2
4334,97,2024-07-24,Social Media,Refund has not been processed.,Payment,16,Yes,3
4335,55,2025-07-23,Chat,Package arrived damaged.,Delivery Delay,49,Yes,2
4336,134,2023-07-02,Social Media,Repeated issues with the same problem.,Customer Support,28,Yes,1
4337,40,2023-02-10,Email,I want to return my order but the process is difficult.,Returns,44,Yes,3
4338,91,2024-07-04,Social Media,Long waiting time for assistance.,Customer Support,64,Yes,1
4339,13,2024-02-01,Social Media,Website is not user-friendly.,Other,34,Yes,1
4340,69,2024-12-04,Social Media,Payment did not go through.,Payment,9,Yes,2
4341,152,2025-02-17,Social Media,Payment did not go through.,Payment,3,No,2
4342,187,2024-05-08,Social Media,Repeated issues with the same problem.,Returns,56,Yes,3
4343,174,2024-10-20,Social Media,Couldn't get through to customer support.,Customer Support,65,Yes,2
4344,96,2025-06-25,Social Media,I was overcharged.,Other,41,Yes,1
4345,172,2023-11-29,Social Media,No response to my email.,Customer Support,68,Yes,3
4346,11,2023-05-07,Social Media,My order hasn't arrived on time.,Delivery Delay,58,Yes,2
4347,118,2024-07-11,Social Media,I want to return my order but the process is difficult.,Returns,49,Yes,2
4348,61,2024-07-10,Chat,Repeated issues with the same problem.,Other,44,Yes,1
4349,36,2023-01-01,Social Media,Website is not user-friendly.,Delivery Delay,7,Yes,3
4350,200,2023-06-17,Social Media,I was overcharged.,Other,8,No,2
4351,138,2024-09-11,Social Media,The support agent was rude.,Customer Support,54,Yes,1
4352,129,2023-01-19,Email,The support agent was rude.,Customer Support,68,Yes,3
4353,63,2023-11-28,Email,I want to return my order but the process is difficult.,Returns,68,Yes,2
4354,140,2024-08-06,Chat,No response to my email.,Customer Support,64,Yes,2
4355,5,2024-03-31,Chat,Website is not user-friendly.,Delivery Delay,31,Yes,3
4356,78,2025-08-14,Chat,The product quality is poor.,Product Quality,18,Yes,2
4357,36,2023-04-19,Social Media,The product quality is poor.,Product Quality,6,Yes,3
4358,145,2023-09-25,Social Media,My order hasn't arrived on time.,Delivery Delay,2,Yes,1
4359,186,2024-03-20,Chat,Website is not user-friendly.,Payment,36,Yes,2
4360,150,2023-08-28,Social Media,Payment did not go through.,Payment,17,Yes,2
4361,159,2025-07-17,Social Media,Received the wrong item.,Delivery Delay,16,Yes,2
4362,154,2023-10-28,Chat,The support agent was rude.,Customer Support,74,Yes,1
4363,13,2024-08-24,Social Media,No response to my email.,Customer Support,52,Yes,2
4364,191,2023-04-13,Chat,Website is not user-friendly.,Delivery Delay,14,No,1
4365,195,2023-09-07,Social Media,Website is not user-friendly.,Product Quality,51,No,3
4366,63,2024-03-28,Social Media,Received the wrong item.,Delivery Delay,38,Yes,3
4367,11,2024-06-03,Social Media,Received the wrong item.,Delivery Delay,24,Yes,1
4368,69,2023-06-02,Social Media,I was overcharged.,Delivery Delay,10,Yes,1
4369,192,2025-05-08,Chat,Refund has not been processed.,Payment,3,Yes,2
4370,102,2023-06-23,Social Media,Repeated issues with the same problem.,Payment,33,Yes,1
4371,196,2023-12-09,Chat,Couldn't get through to customer support.,Customer Support,92,Yes,1
4372,32,2024-10-31,Social Media,I was overcharged.,Other,68,Yes,1
4373,10,2024-03-06,Social Media,My order hasn't arrived on time.,Delivery Delay,37,Yes,2
4374,108,2024-12-27,Chat,The support agent was rude.,Customer Support,90,No,2
4375,54,2024-11-19,Social Media,Received the wrong item.,Delivery Delay,51,Yes,2
4376,183,2024-11-17,Chat,Package arrived damaged.,Delivery Delay,39,Yes,2
4377,82,2025-05-01,Social Media,The product quality is poor.,Product Quality,15,Yes,3
4378,190,2025-04-29,Social Media,I want to return my order but the process is difficult.,Returns,69,Yes,3
4379,183,2024-10-19,Social Media,Package arrived damaged.,Delivery Delay,66,Yes,2
4380,87,2025-08-19,Social Media,The product quality is poor.,Product Quality,42,Yes,1
4381,82,2023-11-20,Chat,Refund has not been processed.,Payment,19,Yes,3
4382,35,2024-11-03,Email,Refund has not been processed.,Payment,5,Yes,1
4383,67,2024-09-30,Social Media,Package arrived damaged.,Delivery Delay,9,Yes,3
4384,65,2024-02-24,Social Media,Received the wrong item.,Delivery Delay,9,Yes,1
4385,17,2024-08-16,Email,I was overcharged.,Other,32,Yes,2
4386,42,2024-04-29,Social Media,I was overcharged.,Delivery Delay,13,No,2
4387,187,2024-10-20,Social Media,Refund has not been processed.,Payment,8,No,1
4388,198,2025-01-20,Phone,Repeated issues with the same problem.,Returns,54,Yes,2
4389,121,2024-02-16,Chat,Payment did not go through.,Payment,18,No,3
4390,121,2025-07-24,Phone,Tracking number doesn't work.,Delivery Delay,18,Yes,1
4391,139,2023-03-25,Chat,Website is not user-friendly.,Other,35,Yes,2
4392,78,2023-04-23,Social Media,I was overcharged.,Customer Support,30,Yes,2
4393,28,2025-01-06,Phone,Website is not user-friendly.,Delivery Delay,60,Yes,1
4394,39,2023-11-28,Chat,Received the wrong item.,Delivery Delay,67,Yes,2
4395,182,2024-01-13,Social Media,Refund has not been processed.,Payment,23,Yes,3
4396,100,2025-01-24,Social Media,I want to return my order but the process is difficult.,Returns,43,Yes,3
4397,11,2024-10-16,Social Media,I was overcharged.,Other,68,Yes,2
4398,115,2023-02-10,Phone,Payment did not go through.,Payment,22,Yes,3
4399,186,2025-07-23,Social Media,My order hasn't arrived on time.,Delivery Delay,49,Yes,2
4400,117,2025-02-08,Chat,Refund has not been processed.,Payment,10,Yes,2
4401,168,2025-08-16,Chat,Payment did not go through.,Payment,8,Yes,3
4402,132,2025-03-07,Phone,Couldn't get through to customer support.,Customer Support,89,Yes,2
4403,64,2023-04-15,Social Media,My order hasn't arrived on time.,Delivery Delay,42,No,1
4404,176,2023-07-21,Chat,Website is not user-friendly.,Delivery Delay,16,Yes,1
4405,198,2024-03-25,Social Media,Couldn't get through to customer support.,Customer Support,75,Yes,1
4406,83,2025-03-29,Chat,Received the wrong item.,Delivery Delay,34,Yes,2
4407,159,2025-04-22,Chat,The support agent was rude.,Customer Support,73,Yes,1
4408,2,2023-09-23,Phone,Received the wrong item.,Delivery Delay,58,No,1
4409,43,2025-06-28,Chat,I want to return my order but the process is difficult.,Returns,57,Yes,2
4410,41,2023-07-29,Social Media,Repeated issues with the same problem.,Returns,57,Yes,1
4411,60,2024-07-16,Phone,Payment did not go through.,Payment,21,Yes,1
4412,112,2023-04-28,Chat,Repeated issues with the same problem.,Other,67,Yes,1
4413,174,2024-12-13,Social Media,I was overcharged.,Customer Support,66,Yes,2
4414,40,2024-01-12,Email,The support agent was rude.,Customer Support,57,Yes,1
4415,59,2024-07-04,Chat,Repeated issues with the same problem.,Other,34,Yes,1
4416,45,2024-06-23,Chat,My order hasn't arrived on time.,Delivery Delay,52,Yes,3
4417,42,2025-02-09,Social Media,My order hasn't arrived on time.,Delivery Delay,17,Yes,1
4418,119,2023-03-25,Email,No response to my email.,Customer Support,73,No,2
4419,149,2024-03-29,Social Media,Couldn't get through to customer support.,Customer Support,79,Yes,3
4420,131,2024-10-28,Social Media,I want to return my order but the process is difficult.,Returns,24,No,3
4421,194,2024-09-20,Chat,I was overcharged.,Other,46,Yes,2
4422,139,2024-05-28,Chat,Long waiting time for assistance.,Customer Support,70,Yes,2
4423,24,2024-08-27,Social Media,I was overcharged.,Other,29,Yes,2
4424,50,2024-11-08,Chat,Website is not user-friendly.,Customer Support,9,No,1
4425,88,2024-01-22,Chat,Repeated issues with the same problem.,Other,59,Yes,3
4426,21,2025-06-30,Email,Package arrived damaged.,Delivery Delay,48,Yes,3
4427,153,2023-12-16,Chat,Refund has not been processed.,Payment,14,Yes,2
4428,132,2023-10-23,Chat,Refund has not been processed.,Payment,21,Yes,2
4429,125,2023-09-15,Chat,The support agent was rude.,Customer Support,81,Yes,1
4430,43,2023-03-22,Social Media,Long waiting time for assistance.,Customer Support,52,Yes,1
4431,175,2025-07-25,Social Media,I want to return my order but the process is difficult.,Returns,51,Yes,1
4432,23,2023-09-25,Chat,I want to return my order but the process is difficult.,Returns,39,Yes,3
4433,188,2024-02-23,Phone,My order hasn't arrived on time.,Delivery Delay,26,No,3
4434,21,2023-08-23,Social Media,Package arrived damaged.,Delivery Delay,2,No,2
4435,194,2025-04-12,Chat,Website is not user-friendly.,Customer Support,30,Yes,2
4436,179,2023-11-07,Social Media,Payment did not go through.,Payment,8,Yes,2
4437,143,2025-03-23,Social Media,Website is not user-friendly.,Product Quality,13,Yes,2
4438,58,2023-12-23,Chat,The product quality is poor.,Product Quality,25,No,2
4439,26,2023-08-01,Chat,I want to return my order but the process is difficult.,Returns,69,Yes,1
4440,59,2024-07-27,Chat,Received the wrong item.,Delivery Delay,64,No,1
4441,90,2023-02-18,Chat,Tracking number doesn't work.,Delivery Delay,67,Yes,3
4442,45,2023-05-07,Social Media,I want to return my order but the process is difficult.,Returns,54,Yes,2
4443,194,2023-08-11,Social Media,Long waiting time for assistance.,Customer Support,77,No,2
4444,163,2025-07-09,Chat,I was overcharged.,Other,17,No,3
4445,94,2023-10-06,Social Media,I was overcharged.,Other,18,Yes,2
4446,110,2024-02-12,Phone,I was overcharged.,Returns,53,Yes,2
4447,64,2024-05-19,Phone,Long waiting time for assistance.,Customer Support,62,Yes,2
4448,84,2023-10-21,Chat,Package arrived damaged.,Delivery Delay,45,Yes,2
4449,77,2025-03-06,Social Media,The support agent was rude.,Customer Support,94,Yes,2
4450,27,2023-10-04,Social Media,Repeated issues with the same problem.,Other,28,No,3
4451,87,2024-03-13,Chat,Received the wrong item.,Delivery Delay,33,Yes,2
4452,159,2023-04-17,Social Media,The support agent was rude.,Customer Support,65,Yes,1
4453,12,2024-10-19,Email,Couldn't get through to customer support.,Customer Support,63,Yes,3
4454,102,2024-02-24,Chat,Tracking number doesn't work.,Delivery Delay,10,Yes,2
4455,45,2024-09-02,Social Media,Tracking number doesn't work.,Delivery Delay,52,Yes,2
4456,128,2024-03-04,Chat,Long waiting time for assistance.,Customer Support,57,Yes,2
4457,32,2024-01-10,Chat,My order hasn't arrived on time.,Delivery Delay,63,Yes,3
4458,54,2023-03-14,Email,I was overcharged.,Product Quality,9,Yes,1
4459,194,2025-08-06,Chat,I want to return my order but the process is difficult.,Returns,46,No,2
4460,113,2024-09-25,Social Media,I was overcharged.,Product Quality,40,Yes,1
4461,115,2023-01-30,Social Media,My order hasn't arrived on time.,Delivery Delay,11,Yes,2
4462,32,2023-07-07,Social Media,Refund has not been processed.,Payment,8,Yes,1
4463,143,2023-12-30,Email,The support agent was rude.,Customer Support,87,No,3
4464,104,2025-05-15,Social Media,The product quality is poor.,Product Quality,14,Yes,3
4465,55,2025-03-10,Chat,The product quality is poor.,Product Quality,39,Yes,2
4466,41,2024-03-26,Social Media,Refund has not been processed.,Payment,12,No,1
4467,127,2023-07-14,Social Media,Couldn't get through to customer support.,Customer Support,49,Yes,3
4468,40,2023-06-05,Chat,The product quality is poor.,Product Quality,35,Yes,2
4469,72,2023-06-21,Email,Long waiting time for assistance.,Customer Support,95,Yes,3
4470,114,2025-04-26,Chat,The support agent was rude.,Customer Support,72,No,1
4471,177,2023-02-10,Chat,The product quality is poor.,Product Quality,5,Yes,2
4472,38,2023-03-04,Chat,I was overcharged.,Payment,57,Yes,3
4473,56,2023-01-23,Chat,Package arrived damaged.,Delivery Delay,19,No,3
4474,34,2023-12-26,Chat,Refund has not been processed.,Payment,2,Yes,3
4475,129,2023-03-16,Phone,Received the wrong item.,Delivery Delay,71,Yes,1
4476,10,2024-07-13,Social Media,Repeated issues with the same problem.,Other,27,Yes,1
4477,168,2024-11-02,Chat,Repeated issues with the same problem.,Returns,13,Yes,1
4478,16,2025-04-04,Chat,My order hasn't arrived on time.,Delivery Delay,25,Yes,3
4479,174,2023-04-28,Phone,No response to my email.,Customer Support,85,Yes,2
4480,152,2024-09-03,Social Media,Payment did not go through.,Payment,9,No,1
4481,14,2024-01-15,Social Media,The support agent was rude.,Customer Support,90,No,1
4482,90,2025-07-17,Chat,My order hasn't arrived on time.,Delivery Delay,17,Yes,1
4483,167,2025-07-08,Social Media,I was overcharged.,Other,35,Yes,2
4484,18,2024-11-09,Email,Tracking number doesn't work.,Delivery Delay,70,Yes,1
4485,84,2023-10-17,Social Media,No response to my email.,Customer Support,88,Yes,1
4486,169,2024-03-15,Chat,Website is not user-friendly.,Payment,38,Yes,3
4487,56,2024-10-29,Phone,Long waiting time for assistance.,Customer Support,95,Yes,3
4488,164,2025-07-21,Chat,The product quality is poor.,Product Quality,24,Yes,2
4489,152,2023-01-07,Chat,The product quality is poor.,Product Quality,46,Yes,1
4490,90,2023-07-15,Social Media,Couldn't get through to customer support.,Customer Support,79,Yes,2
4491,29,2024-02-25,Social Media,Repeated issues with the same problem.,Other,12,Yes,2
4492,22,2024-07-21,Social Media,Long waiting time for assistance.,Customer Support,83,Yes,2
